Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IRX
2000-01-31,87.91609954833984,6.522130966186523,6.8885650634765625,11.239287376403809,17.084857940673828,18.835956573486328,12.46705436706543,5.589516639709473,20.39775276184082,10.089702606201172,5.53000020980835
2000-02-29,86.57756042480469,5.8668599128723145,6.596941947937012,10.036170959472656,16.14224624633789,20.815011978149414,11.008232116699219,4.910181045532227,19.06401824951172,9.527551651000977,5.639999866485596
2000-03-31,94.96814727783203,6.4587836265563965,7.417758464813232,11.869016647338867,18.38935661315918,22.561237335205078,11.422065734863281,5.446553707122803,20.778823852539062,10.87586498260498,5.71999979019165
2000-04-30,91.63277435302734,6.244222640991211,7.30704402923584,11.983651161193848,18.65501594543457,20.48904800415039,12.0276517868042,5.803074836730957,20.53536605834961,10.649407386779785,5.650000095367432
2000-05-31,90.19206237792969,6.047175884246826,8.165068626403809,12.251143455505371,18.576297760009766,18.358654022216797,12.885570526123047,5.79034423828125,19.98493194580078,10.074542045593262,5.489999771118164
2000-06-30,91.96725463867188,5.530070781707764,7.715861797332764,11.656949996948242,17.845674514770508,20.186370849609375,13.615050315856934,5.593661785125732,20.027263641357422,9.529492378234863,5.699999809265137
2000-07-31,90.52312469482422,5.578465938568115,7.4218430519104,12.684608459472656,18.12173843383789,19.115360260009766,13.117664337158203,5.6802592277526855,19.730886459350586,9.680753707885742,6.019999980926514
2000-08-31,96.43799591064453,5.706047058105469,8.23237133026123,13.972991943359375,19.916168212890625,21.059484481811523,12.957483291625977,5.9015703201293945,20.42950439453125,9.279329299926758,6.110000133514404
2000-09-30,91.14720916748047,5.146671295166016,8.367719650268555,14.276769638061523,19.337745666503906,17.275999069213867,13.531444549560547,6.681421279907227,19.68854522705078,9.290696144104004,6.03000020980835
2000-10-31,90.7208480834961,5.598057270050049,8.140271186828613,14.1536865234375,19.772756576538086,16.286470413208008,14.47077751159668,7.0694966316223145,19.98493194580078,9.174053192138672,6.150000095367432
2000-11-30,83.94830322265625,5.4564433097839355,7.713304042816162,13.430619239807129,19.100475311279297,12.945354461669922,14.970063209533691,7.0662665367126465,18.16426658630371,8.946595191955566,6.010000228881836
2000-12-31,83.5094985961914,6.225195407867432,8.500795364379883,14.576631546020508,19.855066299438477,11.664787292480469,15.514604568481445,6.969840049743652,18.46398162841797,9.577068328857422,5.730000019073486
